,uid,name,gender,verify_type,verify_info
1206,5119937595,如果海带面带微笑,2,0,
1207,2637899257,hamburger_liu,1,0,
1208,2667873582,影魔龙飞,1,1,互联网资讯博主 头条文章作者
1209,6668384362,南风小华,1,0,
1210,3079774822,安苒苒babygo,2,0,
1211,5094433820,倪瀟,1,0,
1212,1111522210,小美私人影院院长,1,0,
1213,5370026611,栗里啊,2,0,
1214,5160408329,白白白白妹w,2,0,
1215,6536813525,柚子哒哒bia,2,0,
1216,1203544040,沈瑞存医生,1,0,
1217,2997829562,云南警方,0,2,云南省公安厅官方微博
1218,2292896411,中工网,0,2,中工网法人微博
1219,6069195626,四轮玩具,1,1,资深汽车达人 知名汽车博主 汽车视频自媒体
1220,1354662744,太原日报,0,2,《太原日报》官方微博
1221,6179225639,APP榜,1,0,
1222,1844967414,内蒙古晨报,0,2,内蒙古晨报官方微博
1223,3546332963,天津日报,0,2,《天津日报》官方微博
1224,6410134164,e事观察,1,1,头条文章作者
1225,2274557072,吉视都市频道,0,2,吉林电视台都市频道官方微博
1226,2011445377,生活日报,0,2,生活日报官方微博
1227,2129116090,绍兴检察,0,2,浙江省绍兴市人民检察院官方微博
1228,6617571491,华盛热门,0,2,华盛证券官方资讯微博
1229,1918412524,弘历0,1,0,
1230,1783042505,alphakk,1,0,
1231,3433492052,怪兽说,1,1,互联网资讯博主 资讯视频自媒体
1232,1973967044,海口日报,0,2,海口日报官方微博
1233,3781876734,晋城市中级人民法院,0,2,山西省晋城市中级人民法院官方微博
1234,5802213197,五岁的熊孩子,2,0,
1235,3877935760,温州交通WZTB,0,2,浙江省温州市交通运输局官方微博
1236,1451977335,新晚报,0,2,新晚报官方微博
1237,6612012226,糖葫芦200607,2,0,
1238,2000961721,和讯网,0,2,和讯网官方微博
1239,3772731587,斗门发布,0,2,广东省珠海市斗门区委宣传部官方微博
1240,2926431187,金镶玉纽,1,0,
1241,6660030113,阳春面大叔,1,0,
1242,5986661035,雷门易,1,1,上海大来网络科技有限公司创始人
1243,2740207591,三亚日报,0,2,三亚日报官方微博
1244,3215915527,达州新鲜事儿,1,1,本地资讯博主（达州） 资讯视频自媒体
1245,1646817362,广安勇哥,1,1,重庆大贝广告传媒有限公司总经理 广安微博名人汇理事长
1246,1225636925,董秀成,1,1,石油大学工商管理学院副院长
1247,5075268316,浙江新闻客户端,0,2,浙江新闻客户端官方微博
1248,5292896821,中华泰山国泰民安,1,0,
1249,6539431781,用户6539431781,2,0,
1250,2219340771,Mr_eleven天,1,1,吉林市保利兄弟电影有限公司 总经理
1251,6362142648,高桂欢2017,1,0,
1252,2403734563,勒流发布,0,2,佛山市顺德区勒流街道办事处官方微博
1253,5758107427,Gongliers,2,0,
1254,2490080994,人人都是产品经理社区,0,2,人人都是产品经理社区 woshipm.com官方微博
1255,2053016910,我是YEAH老师,2,1,小红书知名时尚达人 运动博主 运动视频自媒体
1256,6463628701,自截美化头像,2,0,
1257,3657237370,小桃气晨,2,0,
1258,5723869351,瑞秋啊RACHEL,2,0,
1259,5976695081,赵烨o_O,2,0,
1260,5757110194,初晓prety,2,0,
1261,6473858501,蛊梦02,1,0,
1262,2678510063,苏州葑门派出所里河社区,0,2,苏州葑门派出所里河社区警务室官方微博
1263,1832433664,-琛謡,2,1,情感博主
1264,2906098204,小确幸963,2,0,
1265,2756457614,无锡网警巡查执法,0,2,无锡市公安局网络安全保卫支队
1266,5062313533,一只妖孽罢了,2,0,
1267,6331300830,hikari_i,2,0,
1268,2758512463,顽皮玉酱,2,0,
1269,5593240579,卖鸡汤的宁妹妹,2,0,
1270,1853622801,在风中尽情哭尽情笑,2,0,
1271,1670738351,楚天音乐广播,0,2,楚天音乐广播电台官方微博
1272,2866775674,网聚思想,1,1,知名情感博主 视频自媒体
1273,2534263104,六安陈昌有,1,1,头条文章作者
1274,6124631161,草莓味的末小辰,2,0,
1275,6288659882,Biiiii_SayKan,2,0,
1276,2854642752,智慧城市-lynch,1,1,设计美学博主
1277,3239072435,敲阔爱的齐齐,1,0,
1278,1543579924,小岛兴田,2,1,有角影业CEO   朱佳
1279,2710468783,东方网评论,0,2,东方网评论部官方微博
1280,3816388804,周庭旺,1,1,美味到家（mwdj.vip）创始人兼CEO
1281,5638774394,叫我白起太太,2,0,
1282,5822334131,我是落生,2,1,头条文章作者
1283,2006669455,曾怡_Evelyn,2,0,
1284,5019374730,HF小智齿,1,0,
1285,1900552512,凤凰网娱乐,0,2,凤凰网娱乐官方微博
1286,5059529868,新浪深圳科技频道,0,2,新浪深圳科技官方微博
1287,1105336827,Aloyeda,2,0,
1288,2274567792,深圳商报,0,2,深圳商报官方微博
1289,6063668975,穆海军2017,1,0,
1290,3561568133,青羊检察,0,2,成都市青羊区人民检察院官方微博
1291,6518371095,齐鲁新闻视角,1,1,南京生日秀超话小主持人
1292,5642055076,十三生肖君,1,0,
1293,5244029651,关于酷野怡,2,0,
1294,3298202727,亥时热评,1,1,媒体人、时评人
1295,5336470524,智多星女孩,2,0,
1296,5097807415,--佐--念--,1,0,
1297,1732787577,老李滔滔不绝,1,1,知名互联网资讯博主 头条文章作者 微博签约自媒体
1298,6494126672,吃月饼的嫦鹅,1,0,
1299,1414660523,白帽蓝衣,1,1,山西省公安厅交通警察总队高速三支队一大队民警
1300,2358235123,书生济之,1,0,
1301,5066058252,少女艳骨,2,0,
1302,2317437584,beijing005,1,0,
1303,2308813902,-Eleanorkay_,2,0,
1304,2419576960,绮雪铭月,1,0,
1305,2783079207,看透生活的心灰意冷,1,0,
1306,1765703274,-雨沛,2,0,
1307,1481638480,黎教头,1,1,知名教育博主
1308,3013435013,被时间推着走的人,2,0,
1309,1850497013,FightingHalo,2,0,
1310,2029140153,格绿ING,2,0,
1311,5539722039,寺凉,1,0,
1312,2197797105,bigpigco,2,0,
1313,3638343157,坏坏的好妖精,2,0,
1314,3898669458,西北野生植人,1,0,
1315,5326404248,易易童,1,0,
1316,1701426222,江都小竇,1,0,
1317,3031473123,Oo李大人oO,2,0,
1318,3858282416,菲啊菲啊菲菲走了-,2,0,
1319,6399935605,我就是阿山吖,2,0,
1320,3163196612,AKA北极星,2,0,
1321,1380040401,鹭天_,2,0,
1322,6456059187,吴滚滚666,2,0,
1323,5463978759,一只出格君,1,1,动漫博主 译制视频自媒体
1324,5288964649,_想起我_,2,0,
1325,2858629910,Yang_kexin_,2,0,
1326,1669551680,banana丶milk,2,0,
1327,5943464475,夏天热-,1,0,
1328,1783627074,诸事007,2,0,
1329,2943884373,一只蛋蛋蛋仔,2,0,
1330,3074579441,夏夏夏夏夏天Aria,2,0,
1331,1781826375,肉段波波七,2,0,
1332,6036652169,AmazingSocrates,1,0,
1333,2718117952,纯真的林子,1,0,
1334,6320914790,亦冷学长,1,0,
1335,1936948363,要成为更好的蒋小姐,2,0,
1336,5214585278,云漪嫣然_艾克斯家的百科娘,2,0,
1337,5657149370,高高高高高高高的高乐高,1,0,
1338,1887694017,柯基吴小物,2,0,
1339,5581014992,Helen巧霞,2,0,
1340,3188621852,creekflow,2,0,
1341,6015350387,瑛为你发光,2,0,
1342,6441138594,冉华维律师,1,1,专职律师 知名法律博主
1343,2201124453,水冰月代替月亮消灭你,2,0,
1344,3768568297,吕源医生,1,1,知名健康博主 微博故事原创作者 头条文章作者 微博签约自媒体
1345,5622088760,9月以后非诚勿扰,2,0,
1346,1947514437,谁假装在思考,2,0,
1347,1737807704,yummyseul,1,0,
1348,3614628081,币圈黄埔军校,1,1,知名财经博主 头条文章作者
1349,1652554454,Paper_Liu,1,0,
1350,1870509904,LiamLKZ,1,0,
1351,1882884434,YINYIN-CATS,2,1,萌宠博主 萌宠视频自媒体
1352,2313169922,darling520Jay,2,0,
1353,5970209040,用户5970209040,1,0,
1354,6494828224,先行科技菌1,2,0,
1355,1709927180,等等我仲未上车,2,0,
1356,1352279444,鲁余01,1,0,
1357,5775032926,或许你喜欢可乐,2,0,
1358,1822541520,邱小洁,2,0,
1359,1957054733,资深傻白甜_,2,0,
1360,2009695911,大梨3,1,0,
1361,2101182943,心如止水0669,2,0,
1362,2905451545,陳洪林同学,1,0,
1363,5865859809,区块链逍遥子,1,1,知名互联网资讯博主 头条文章作者 微博签约自媒体
1364,5766250655,羡羡的高阶凶尸,2,0,
1365,2656524594,枳二,2,0,
1366,1490535381,云和影,1,0,
1367,3915133889,是一只香叶吖,2,0,
1368,3562026331,青梅独煮酒,1,0,
1369,2067634504,林香竹,2,0,
1370,1882345215,纷纭里生春,1,0,
1371,1477625635,危机管理者,1,1,知名教育博主
1372,2127958347,风吹过耳际,1,0,
1373,5025596121,Gwola1,2,0,
1374,2738369935,滚筒裤,1,0,
1375,2770288485,老段子手手哥,2,1,沈阳鼎煊文化传媒有限公司主持人 知名搞笑幽默博主 搞笑视频自媒体
1376,3896128601,品尚缘饰品_937,1,0,
1377,5922614510,荆门网警巡查执法,0,2,湖北省荆门市公安局网络安全保卫支队官方微博
1378,5840195191,晴天里的坏心情之,1,0,
1379,5237324353,四喜可乐,2,0,
1380,1805283760,陈陈陈燕华,2,1,丰韵佳人内衣服饰有限公司 美妆师
1381,1790361853,霞彩青烟,1,0,
1382,1718699234,四川共青团,0,2,共青团四川省委官方微博
1383,2572215395,遇见你咖啡吧席妹,2,1,晋江市悦好网络科技有限公司 法定代表人
1384,5653798189,农夫山泉世界12,1,0,
1385,5610921092,吉林喵喵呜,2,1,头条文章作者
1386,1882121817,随手喂可乐,2,0,
1387,6493855079,Shawns_mug,2,0,
1388,5112473174,Forest枫少爷,1,0,
1389,5542715889,M-大猫,1,0,
1390,2748338217,____的圈外女友,2,0,
1391,6195816227,诸星赋明EverStarine,1,0,
1392,6550956178,万禹辰003,2,0,
1393,2636799823,纯Melody,2,0,
1394,3996079866,RM-AX,2,0,
1395,1663797882,三夏光年,2,1,美食博主
1396,5870485524,徐清风不明月,2,0,
1397,2689198344,沈发财是boss,2,0,
1398,5628182234,so小小的空间,2,0,
1399,2936085897,2015一点通,1,0,
1400,3022704283,军粉团,1,1,资深军事评论员 高级心理咨询师
1401,5397455478,还好我没有放弃w,1,0,
1402,2695373517,jieermeng,1,0,
1403,2351400941,般若璞真,2,0,
1404,6758915369,用户6758915369,2,0,
1405,2693327021,三三两两姐,2,0,
1406,3624876033,给你泡杯热可可,2,0,
1407,2545546230,Chase阳光,2,0,
1408,3672531382,总有人想治我懒癌,2,0,
1409,1820201245,奥卡姆剃刀,1,1,科学松鼠会 会员  通信专业教师 微博签约自媒体
1410,3116963315,CozineSSZ,1,0,
1411,6626684102,仰望星空-Y-,2,0,
1412,1837455333,蜜篮大,2,0,
1413,1271424934,情感秘方,1,0,
1414,6111786953,彩云香江,1,1,知名军事博主 军事视频自媒体
1415,2785921614,成都知名律师王建18782155127,1,0,
1416,2532036733,有半毛钱两五三两零三六七三三,1,0,
1417,5631675141,oncoco,1,1,前 黑龙江省农垦哈尔滨管理局高级中学工会主席兼教务主任郑金龙 教育博主
1418,6687155247,用户6687155247,1,0,
1419,2265160420,蠢出天际的卟啾,2,0,
1420,1968066827,宁波交警,0,2,宁波市公安局交通警察局官方微博
1421,2244005187,美若天仙帅如狗,1,0,
1422,1907214715,无影无踪的蛮牛,2,0,
1423,2879479304,大隐隐于屎,1,0,
1424,1724443270,锤子弟弟,2,1,萌宠视频自媒体
1425,3669437117,chengyun858,1,0,
1426,5700751728,瓜瓜瓜冬瓜瓜,1,0,
1427,2756715487,Lbalabalac,1,0,
1428,6455953018,可爱的吕baby呀,2,0,
1429,5824602200,吃纸的书,2,0,
1430,2891377365,幸运嘚意外签,2,0,
1431,2743672014,空心蓝竹,2,0,
1432,1422130710,老猫钓虎,1,0,
1433,3480745207,财囍·福来,2,0,
1434,6315413517,别相信任何人2017,1,0,
1435,5335466756,情绪感应o娟娟,2,0,
1436,3515391417,三力思Y,1,0,
1437,2802788317,催收全家死光,1,0,
1438,2964370925,圆嘟嘟也要减肥了,2,0,
1439,3845235226,Li_ZC黎童鞋,1,0,
1440,1456251235,院清秋,1,0,
1441,3502400912,-Envy-Me,2,0,
1442,1903199755,边走边dream-7,2,0,
1443,2658472851,极-心在流血,1,0,
1444,1678743204,秋来云起,1,0,
1445,5646871886,做你的蜻蜓队长,1,0,
1446,1664198742,恒心海,1,0,
1447,2789743231,圆团团的胖嘟嘟,2,0,
1448,1837631805,gdsz默默无闻,1,0,
1449,1768612551,加菲猫9527,2,0,
1450,5589591197,iamterrible,1,0,
1451,3796337527,深入腹地,1,0,
1452,5364134371,R美少女瑞,2,0,
1453,2857817510,拉莫酷,1,0,
1454,6700791904,真痴201809,1,0,
1455,5028940363,LightVision,1,0,
1456,2284106955,-怪力阿涵,2,0,
1457,2201429452,你博嗝儿,2,0,
1458,1688589453,Pans酱的疯狂印记,2,0,
1459,1871956100,龙夕紫,2,0,
1460,1773975674,妗婷-,2,0,
1461,1646107175,faxbear,2,0,
1462,6744331562,红玫瑰_99469,2,0,
1463,3799532405,张书文Selina,1,1,搞笑幽默博主
1464,2593193645,蛋黄儿是个美女,1,1,  聊城市东昌府区凌波白酒经销店经营者
1465,1821318783,木辛木风922,1,0,
1466,6767043915,用户6767043915,2,0,
1467,2612082505,美芒,2,0,
1468,3222341504,无畏漫境,1,1,知名动漫博主 微博动漫博主 微博签约自媒体
1469,2656313914,刘梓明微博,1,1,浙江格若欧资产管理有限公司 总经理
1470,6751381160,用户6751381160,1,0,
1471,1835803012,吴彦祖的二姨太,1,0,
1472,5958041792,昊明教练,2,0,
1473,1590763792,臧其超,1,1,五维差异营销创始人，最具实战的营销专家。 
1474,6489381582,Tunnel视频,1,0,
1475,3137342243,董小俊xii,1,0,
1476,3836912088,最后一块小饼干,2,0,
1477,6442860556,陳栎如6442860556,2,0,
1478,5590017713,Jhers-Q,2,0,
1479,6665976924,用户6665976924,1,0,
1480,1187555835,夏熹学姐,2,0,
1481,6761470709,巧克力键盘609,1,0,
1482,6046916301,保护我方酷酷的熊宝,2,0,
1483,3043394305,记得吃维B啊混蛋,1,0,
1484,6522472357,所罗门GS,2,0,
1485,1877517970,Tinnlga,2,0,
1486,2196177980,仙女婊婊,2,0,
1487,1651053582,鹏__少,1,1,张家鹏，惠州西子湖畔篮球协会裁判长、国家一级篮球裁判员
1488,5821226972,Blacktea1799,2,0,
1489,3900585517,会长控嫦娥,2,0,
1490,1947981293,黑色小皮裙已经穿不下,2,0,
1491,1823630913,C科技,1,1,知名数码博主 微博数码测评团成员，C科技联合创始人兼总编黄小文
1492,1946323123,骑驴找马追骆驼bii,1,0,
1493,3886723893,Taimi啊悦,2,0,
1494,1179543637,龙龙的记忆,1,0,
1495,2199690551,口口乞,1,1,搞笑幽默博主 搞笑视频自媒体
1496,5338863618,H-you,1,0,
1497,6567913318,应蝶互联网创业导师,2,0,
1498,1887894137,刘思敏,1,1,知名旅游专家、 中国社科院旅游研究中心特约研究员 刘思敏
1499,1649820283,Zero小胖友,2,0,
1500,3679803742,苏苏睡睡睡,2,0,
1501,2834351805,这有仙贝五块,2,0,
1502,6362365028,飞哥余2017,1,0,
1503,1400399985,深圳市人民检察院,0,2,深圳市人民检察院官方微博
1504,2729365532,乔_先_森,1,0,
1505,1809594932,柠檬-味道,2,0,
1506,6191248619,许诺14781983888,1,0,
1507,5459127147,爱军如梦宸尽在幸福中,2,0,
1508,6527972939,阄鸡4,2,1,河池超话主持人
1509,1863418061,来图君,1,0,
1510,3976639948,小小土do儿,1,0,
1511,5802721042,水平面之下2016,1,0,
1512,1494742292,蓝色飞象,1,0,
1513,2529985653,丁酉CCTLimfe,1,0,
1514,2812823301,学好统计学,2,0,
1515,1629581465,怪盗阙德,1,1,旅游博主
1516,6368130811,商丘大学城,1,0,
1517,5539972903,凉城凉心凉忆悲201503,2,0,
1518,1965047097,丁海骜,1,1,《数字商业时代》杂志 副主编 头条文章作者
1519,3252722990,给我一点温度-,1,0,
1520,1651336822,我太萌啦可以杀你吗,2,0,
1521,3577728582,盗版小小志,2,0,
1522,3569300367,新津检察,0,2,新津县人民检察院官方微博
1523,6097895263,YYSHB,2,0,
1524,5983932057,正能量输入biubiu,2,0,
1525,1778691787,基里连科兔子窝,2,0,
1526,5730726819,my2me,2,0,
1527,6095202695,哈耶克,1,0,
1528,6544200711,甲方研究社,1,0,
1529,2528392255,爱媛,2,0,
1530,5073804843,君子荣-论剑,1,1,财经博主 头条文章作者
1531,1455682463,阿杜的山百合,2,0,
1532,3312557693,蚂蚁队伍中的小蚂蚁,2,0,
1533,2865794620,我想学300斤漫天肥羽,1,0,
1534,5623628211,啊嘤不造叫啥啊,1,0,
1535,6469928427,广东交通频道,0,2,中国交通频道广东官方微博
1536,1285995225,七小蝎,2,0,
1537,2721179225,呆_MR小李,1,0,
1538,2893255185,夜特么太黑,1,0,
1539,6400735811,靳盼盼,2,0,
1540,2775872784,广东发布,0,2,广东省人民政府新闻办公室官方微博
1541,2011235045,放肆依赖只为你,1,0,
1542,2305144554,美味甜,2,0,
1543,3720164577,大姐姐吃货,2,0,
1544,5314745638,科技三二事,1,1,数码博主 科技三二事超话主持人 头条文章作者
1545,3607152603,小道中奔跑,2,0,
1546,2570737884,重庆家装设计,2,0,
1547,1891330474,IT时报,0,2,《IT时报》官方微博
1548,2323406022,任裕华,1,0,
1549,2138375032,土木人陈倩倩,1,0,
1550,6568519258,加加13925299945,1,0,
1551,1770165364,FM974珠江经济台,0,2,珠江经济电台FM97.4官方微博、声动中国最受欢迎电台
1552,1770515745,中细软-知识产权,0,2,北京细软智谷知识产权代理有限责任公司
1553,6516540716,圈姐扒车,2,0,
1554,1401909885,stuardyang,1,1,社会化用工超话主持人 北京用友薪福社云科技有限公司 合伙人 研究院院长 杨锴
1555,5200146833,漏漏6,1,0,
1556,3228245232,轻舟渔火乡梦,1,1,    初级中学教师
1557,2106954061,Amanda-SHAO,2,0,
1558,3007288592,全国网站发稿人,2,0,
1559,5643502315,JIKE_先生,1,0,
1560,2364643164,余姚日报,0,2,余姚日报官方微博
1561,5995049411,lei永远有多远,2,0,
1562,2171207471,竞网,0,2,湖南竞网智赢网络技术有限公司
1563,2910953872,申忠书,1,1,知名财经博主
1564,5691350176,防城港普法,0,2,广西壮族自治区防城港市司法局官方微博
1565,1901447125,Wind资讯,0,2,万得信息技术股份有限公司
1566,2443442015,九妮1992,2,0,
1567,1371427560,韦荣鹄,1,0,
1568,3134407737,加贺道夫,1,1,fate超话小主持人
1569,5485334546,不会游泳哒鱼儿,2,0,
1570,1883184762,每日商报,0,2,每日商报官方微博
1571,5813705613,林俊杰今天是我对象么,2,0,
1572,2952355410,最佳双儿,2,0,
1573,5150406643,李俊熙的幺儿,2,0,
1574,1231317854,工业科技迷,1,1,知名设计美学博主 泛科普视频自媒体
1575,2024374730,程序员周先生,1,1,互联网资讯博主
1576,5879369273,shenzhen234,1,0,
1577,2690454980,Anniversary_c,2,0,
1578,2174947512,脸小的玉西,1,0,
1579,5190142370,蛆宝宝哦,1,0,
1580,3218379015,水瓶梦齐齐,2,0,
1581,3673994492,良心卖家Eva,2,0,
1582,5993704843,省考第一美少女战士,2,0,
1583,1189610563,王诚心唐成意,2,0,
1584,1789812370,不乌拉拉,1,0,
1585,3791587270,鲜橙大王,1,1,微电商达人 知名美食博主 头条文章作者
1586,5273146531,杨Young322,2,0,
1587,6737227491,想要没心没肺的过活,2,0,
1588,2956936807,BOANJUN,1,0,
1589,1215616475,L_IceM,1,0,
1590,3235012590,我的极品段子,2,1,知名娱乐博主
1591,5562751111,周云蓬IN,1,0,
1592,2249117714,SHINN-黄诗淇-,2,0,
1593,5497757449,次饭饭香香,1,0,
1594,6345408062,进股之阶,1,1,知名财经博主 头条文章作者 微博签约自媒体
1595,3607411621,鲁西西是兽医,2,0,
1596,5518326892,国际庄杨旋,1,1,数码博主
1597,2038955251,33号猫舍,2,1,萌宠博主
1598,2863468674,吃饭是合理的,1,0,
1599,6435498219,Seraph886,1,0,
1600,1693022783,回湛江生活的陈缘,1,0,
1601,1786647577,林林很man,1,0,
1602,1505335832,fuzhenglu,1,0,
1603,3194124290,jxldl1234,1,0,
1604,3564252012,向着幸福出发19900211,1,0,
1605,6741519504,正阳门下609,1,0,
1606,3187055353,Mr-陈主,2,0,
1607,5872557723,策策学长,1,1,资讯视频自媒体
1608,6469790801,小仓鼠2005,1,0,
1609,5634866564,瞬间笑傻了,1,1,知名搞笑幽默博主
1610,1837685315,白天放烟火,1,0,
1611,5476752623,农村代言人李敏,1,0,
1612,3049187895,Abby_ibb,2,0,
1613,1915773581,狐茶茶,2,0,
1614,5714457122,llf201,1,0,
1615,3190965683,温和行者,1,0,
1616,2630434275,真善美小鱼儿,2,0,
1617,1517384263,Mr_Monster1531,1,1,知名音乐博主
1618,6053938941,Echo褚二包,2,0,
1619,5975294910,juanjuan66娟娟,2,0,
1620,5436588037,烟台脱单小分队,2,1,知名情感博主 烟台脱单超话主持人
1621,6436622777,虎嗅羔羊,1,0,
1622,5672478275,DODO来的,2,0,
1623,6682806001,xixi6682806001,2,0,
1624,1790206823,曹小草没有小红花,2,0,
1625,1921086524,否极太不来,1,0,
1626,5485304119,吸卷-,2,0,
1627,6738512090,A发羽韵微,1,0,
1628,3596281287,LH梁欢梁欢,2,0,
1629,1484145665,人字拖De浪漫,1,0,
1630,6010743529,芷紫蓝楠,2,0,
1631,6260044910,素衣白裙xiao,2,0,
1632,3289489431,酸平平平呀-,2,0,
1633,1172008940,敦煌沙漠月牙泉,1,0,
1634,3384443892,是灵魂呀,2,0,
1635,5033429905,biu婊biu婊,2,0,
1636,2020423313,ZERO3796,2,0,
1637,2327973892,这年头连个正常名都没法起了,2,0,
1638,1918031132,法国酒程海,1,1,知名美食博主 头条文章作者
1639,5947108773,老狼的小松鼠,2,0,
1640,5468901084,爱吃鱼的莲花,1,0,
1641,1775507943,金光灿灿灿,2,0,
1642,2205280825,麦琪蓝蓝,2,0,
1643,2681104771,油腻少女cC_,2,0,
1644,6089273931,鱼小叶子妞,2,0,
1645,3517142670,Brian-德波,1,0,
1646,2352858265,聊着聊着就好了,2,0,
1647,5826013716,大泡泡之巴拉巴拉,2,0,
1648,3964902806,_Dylee,1,0,
1649,5936722211,Abu昨日又重现,1,0,
1650,2709719344,我的个乖乖类,1,0,
1651,2190029212,市井小百合,2,0,
1652,3186213210,gakkilll,1,0,
1653,2352675104,手機尾號7046,1,0,
1654,5616209392,chirs-刘,2,0,
1655,2204108272,艾米粒粒er,2,0,
1656,1483741410,人大山风_317,2,0,
1657,3542779262,鲁西Magique,1,1,你猜我是怎么成为的超话主持人 搞笑幽默博主
1658,2809512635,Licca酱,2,0,
1659,5477463321,小bag,2,0,
1660,3175377925,长颈鹿璐要吃肉,2,0,
1661,2409481032,-飘渺逍遥游,1,0,
1662,5883737929,林木小哥,1,0,
1663,2164643382,惠东那些事,1,1,本地资讯博主（惠州）
1664,2301724815,有你的早晨,2,0,
1665,2413067092,田小喵喵喵喵喵喵喵,2,1,腾讯 职员 音乐博主
1666,1794508025,钛合金指南针,2,0,
1667,2716881541,番茄炒个土豆,2,0,
1668,2172936544,斟光酌影,1,0,
1669,5596338557,浮笙若梦mu,2,0,
1670,2170271975,孔祥富海枫,1,0,
1671,1869773874,科技jw,1,0,
1672,5978732230,五点田,2,0,
1673,5286049727,SJL_草莓小姐,2,0,
1674,6053393093,Maccrae午时已到15112,1,0,
1675,2584132745,喜欢慢生活丶,1,0,
1676,2000564387,小妖精蔷薇,0,2,淘女郎认证
1677,3904770813,Rebecca锦li,2,0,
1678,1828371343,魏雪weixue,0,2,TCL集团副总裁，TCL文化传媒董事长，TCL公益基金会执行理事长
1679,2869469920,山中有只大老虎-ss,2,0,
1680,3070359405,天天逸行,1,0,
1681,3986584863,我是谁36848,1,0,
1682,3959990696,用户8kj3glf7bu,1,0,
1683,2891542821,恒河长江,1,0,
1684,6244828496,用户6244828496,1,0,
1685,1652154451,鑫鑫向远方,1,0,
1686,1880929503,有品位旅游卡,1,0,
1687,1730409784,乐儿乐儿88,1,0,
1688,6415890729,欧欧欧欧巴_Eric,1,0,
1689,2714247955,谢天Lion,1,1,娱乐博主 空投糖果超话主持人 头条文章作者
1690,6433687673,信舟865,1,0,
1691,3903102686,湿老王,1,0,
1692,5089008013,公考不二家木木,2,0,
1693,1416974652,化繁为简621,1,1,美食博主
1694,5685951493,清风徐来yy,1,0,
1695,5014333781,精彩人生伴我行,1,0,
1696,5177547958,矿泉水掺水,1,0,
1697,5605899628,难久yo_,2,0,
1698,1929583100,请叫我H_老丝,2,0,
1699,2607391591,许思婷o,2,0,
1700,3238433170,如此讲究怎能将就,1,0,
1701,2654123082,宇宙无敌超级多多姐姐,2,0,
1702,5666607544,田野蛮人,1,0,
1703,1722973355,黄油小姐Missbutter,2,0,
1704,2389641745,AI财经社,0,2,AI财经社官方微博
1705,2062668607,不坑爹的叶导,2,0,
1706,2969108602,厦门纳达瑜伽市场部,2,0,
1707,5634252877,华发世界,1,0,
1708,1806948967,蓝色橘色,1,0,
1709,3876994283,蓝色天空3824,1,0,
1710,3201499322,热心的网友12138,1,0,
1711,2385498365,纪永臣的微博,1,1,知名科学科普博主 雾霾大科普超话主持人 头条文章作者 微博签约自媒体
1712,1818433573,_阿拉huihui,2,0,
1713,1781282820,Miss_Left__,2,0,
1714,3183107112,检察日报,0,2,《检察日报》官方微博
1715,1839558083,学茹奋斗的日子还很长,1,0,
1716,1796087453,江苏网络电视台,0,2,江苏网络电视台官方微博
1717,1688737862,微长兴,1,1,本地资讯博主（湖州） 资讯视频自媒体
1718,6574452806,被爱的余勇,1,0,
1719,1226158052,耿新兴,1,1,知名体育博主 头条文章作者
1720,5159142253,梁笙笙333,2,0,
1721,1896650227,正义网,0,2,最高人民检察院主管、检察日报社主办——正义网官方微博
1722,2987535074,嘉玲_美妆纹绣,2,0,
1723,3319716985,易辩廖奎均律师,1,1,四川共法律师事务所专职律师
1724,1659643027,快科技2018,0,2,快科技(原驱动之家)官方微博
1725,1824814330,汝嫣-,2,0,
1726,1258020887,friendly_dog,1,0,
1727,5860025613,无敌五小强,1,0,
1728,5481637456,陆星芸,2,0,
1729,3984721054,海之星沅,2,0,
1730,5396650564,城市金融报,0,2,城市金融报
1731,5170186722,吴晓波频道,0,2,财经作家吴晓波的自媒体
1732,1740555362,大江晚报,0,2,大江晚报官方微博
1733,2633742593,黑海魔鲨2,1,0,
1734,5451200220,今日头条特别关注,1,1,中央电视台发现之旅中国品牌 总编 互联网资讯博主 头条文章作者
1735,3568379515,深海里的星星-M,1,0,
1736,3127698187,阎博文是谁,1,1,平面设计师
1737,6553541940,六点有料,2,1,知名互联网资讯博主
1738,1663182885,jas-now,2,0,
1739,2612319172,这微博贼搞笑,2,1,知名搞笑幽默博主 搞笑视频自媒体
1740,5847806236,骐徽同学,1,0,
1741,5969053562,一命双生,1,0,
1742,2291168941,Keil丶n,1,0,
1743,5263213244,杰神联盟,0,2,杰神联盟社群服务团队
1744,6573221754,黑猫评测,1,1,数码博主 头条文章作者
1745,2445184511,逸儿行,2,0,
1746,5143206023,摘抄鹿,2,0,
1747,1748336585,路飞仔的一些事一些情,1,0,
1748,5995589122,士兵菌,1,1,知名军事博主 军事视频自媒体
1749,3901720929,一颗浮尘cQQ,2,0,
1750,3850834413,Tang糖2018,2,0,
1751,2261796070,LGBT,1,0,
1752,3384888342,花仔的猫呢,2,0,
1753,3765964794,西瓜的人字拖,2,0,
1754,1098512281,纸上速评,1,1,微博时事帐号 头条文章作者 微博签约自媒体
1755,1415798434,对酒当歌168,1,1,知名人文艺术博主
1756,2160892150,大明行庭,1,0,
1757,5182202400,郎识,1,1,科学科普博主
1758,5633455355,张卷毛ER,2,0,
